
2017-09-08,3152,131.225.206.x,4261887803392,879,descr:      Fermi National Accelerator Lab  ASN : 3152,5
2017-09-08,11096,139.229.132.x,4028441427968,4952,descr:      FLR: Northwest Regional Data Center  ASN : 11096,174
2017-09-08,225,198.51.208.x,4028441427968,2399,descr:      QTEL via EMIX  ASN : 225,44
2017-09-08,292,198.129.254.x,3434105823232,2402,descr:      PNL-ARM  ASN : 292,12

2017-09-09,1251,200.136.80.x,64232413921280,432941,descr:      ANSP  ASN : 1251,98
2017-09-09,2936,128.55.205.x,18907450776656,2463,descr:      National Energy Research Scientific Computing Center (NERSC)  ASN : 2936,3
2017-09-09,789,193.48.99.x,17611284545536,679,descr:          Conservatoire National Superieur de Musique de Lyon  ASN : 789,27
2017-09-09,3428,192.101.102.x,12263798535696,201,descr:      PNLNET  ASN : 3428,10
2017-09-09,786,130.246.176.x,11222154870784,146102,descr:          NET-BUCKSCOLL  ASN : 786,254
2017-09-09,3152,131.225.207.x,8092138536960,908,descr:      Fermi National Accelerator Lab  ASN : 3152,5
2017-09-09,7660,203.181.249.x,7696079240096,6491,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-09,45474,147.8.178.x,5365727707136,79916,descr:      PACNET (proxy-registered route object)  ASN : 45474,2909
2017-09-09,291,198.124.238.x,3864488112904,14771,descr:              University of Wisconsin  ASN : 291,11
2017-09-09,81,152.15.236.x,3589749604352,270,descr:      RR-RC-Lexington County Schools-Greensboro  ASN : 81,50

2017-09-10,1251,200.136.80.x,47225712476160,434999,descr:      ANSP  ASN : 1251,98
2017-09-10,2936,128.55.205.x,22426712130520,2476,descr:      National Energy Research Scientific Computing Center (NERSC)  ASN : 2936,3
2017-09-10,789,193.48.99.x,21517188593640,719,descr:          Conservatoire National Superieur de Musique de Lyon  ASN : 789,27
2017-09-10,7660,203.181.249.x,13448455940552,6518,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-10,786,130.246.176.x,8971584405504,146584,descr:          NET-BUCKSCOLL  ASN : 786,254
2017-09-10,58069,192.108.68.x,6777152733184,3492,descr:          Karlsruhe Institute of Technology (KIT)  ASN : 58069,3
2017-09-10,7497,202.122.33.x,5079828910080,1034,descr:      PACNET (proxy-registered route object)  ASN : 7497,309
2017-09-10,513,128.142.209.x,4150760148992,3515,"descr:          CERN, European Organization for Nuclear Research  ASN : 513",22
2017-09-10,292,198.129.254.x,3912306903464,2432,descr:      PNL-ARM  ASN : 292,12
2017-09-10,40387,72.36.126.x,3815884062720,98,descr:      University of Illinois at Urbana-Champaign  ASN : 40387,1

2017-09-11,1251,200.136.80.x,70427639676928,437047,descr:      ANSP  ASN : 1251,98
2017-09-11,2936,128.55.205.x,31999566785952,2489,descr:      National Energy Research Scientific Computing Center (NERSC)  ASN : 2936,3
2017-09-11,789,193.48.99.x,25741023838208,759,descr:          Conservatoire National Superieur de Musique de Lyon  ASN : 789,27
2017-09-11,58069,192.108.68.x,21187213590528,3498,descr:          Karlsruhe Institute of Technology (KIT)  ASN : 58069,3
2017-09-11,513,128.142.209.x,8997719432888,3553,"descr:          CERN, European Organization for Nuclear Research  ASN : 513",22
2017-09-11,11096,128.227.253.x,8036754849792,5555,descr:      FLR: Northwest Regional Data Center  ASN : 11096,174
2017-09-11,4511,131.94.55.x,8036754849792,3810,descr:      University of Miami (UMIA-Z)  ASN : 4511,48
2017-09-11,7660,203.181.249.x,7753101817736,6545,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-11,32361,198.32.44.x,5369273647104,36,descr:      Ultralight  ASN : 32361,3
2017-09-11,292,198.129.77.x,5118749656288,2456,descr:      PNL-ARM  ASN : 292,12

2017-09-12,2936,128.55.205.x,49804444791168,2502,descr:      National Energy Research Scientific Computing Center (NERSC)  ASN : 2936,3
2017-09-12,1251,200.136.80.x,46453658222592,439105,descr:      ANSP  ASN : 1251,98
2017-09-12,513,128.142.209.x,30437416206200,3591,"descr:          CERN, European Organization for Nuclear Research  ASN : 513",22
2017-09-12,7660,203.181.249.x,6468549393272,6572,descr:         Proxy-registered route object  ASN : 7660,10
2017-09-12,50,160.91.195.x,5507258999696,228,descr:         ORNL-NETB1  ASN : 50,25
2017-09-12,3380,192.188.106.x,3601348774608,25,descr:         PPPL  ASN : 3380,19
2017-09-12,292,198.129.77.x,2338631265152,2474,descr:      PNL-ARM  ASN : 292,12
2017-09-12,4657,203.30.39.x,1724313360344,226268,descr:         CyberWay Pte Ltd  ASN : 4657,1334
2017-09-12,291,198.124.238.x,1604451741096,14975,descr:              University of Wisconsin  ASN : 291,11
2017-09-12,1749,169.154.197.x,1253309530112,1495,descr:              NASA Wallops Flight Facility  ASN : 1749,8

2017-09-04,2936,128.55.205.x,38732136782928,2517,descr:      National Energy Research Scientific Computing Center (NERSC) | ASN : 2936,3
2017-09-04,291,198.125.208.x,28278411338816,15155,descr:              University of Wisconsin | ASN : 291,11
2017-09-04,1251,200.136.80.x,19782310100992,461538,descr:      ANSP | ASN : 1251,98
2017-09-04,7660,203.181.249.x,9189724007904,6581,descr:         Proxy-registered route object | ASN : 7660,10
