
2017-07-06,786,130.246.176.x,88483,358,descr:          NET-BUCKSCOLL,255
2017-07-06,7660,203.181.249.x,64561,6,descr:         Proxy-registered route object,10
2017-07-06,160,192.170.230.x,52276,0,descr:      University of Chicago,4
2017-07-06,58069,192.108.68.x,49714,0,descr:          Karlsruhe Institute of Technology (KIT),3
2017-07-06,789,193.48.99.x,36979,0,descr:          Conservatoire National Superieur de Musique de Lyon,27
2017-07-06,22773,74.114.98.x,13740,1,descr:      Akamai Technologies,9235
2017-07-06,1749,169.154.197.x,11773,0,descr:              NASA Wallops Flight Facility,8
2017-07-06,17557,111.68.96.x,8973,123,descr:      Proxy-registered route object,3701
2017-07-06,226,128.125.82.x,8167,0,descr:      Route for LABridge-cust1,223
2017-07-06,3152,131.225.206.x,7654,0,descr:      Fermi National Accelerator Lab,5

2017-07-08,7660,203.181.249.x,1650280,30,descr:         Proxy-registered route object,10
2017-07-08,786,130.246.176.x,993526,1043,descr:          NET-BUCKSCOLL,255
2017-07-08,6360,128.171.73.x,622620,2650,descr:      University of Hawaii,6
2017-07-08,160,192.170.230.x,516546,10,descr:      University of Chicago,4
2017-07-08,137,131.154.130.x,404072,839,descr:          Aggregated GARR routes,85
2017-07-08,58069,192.108.68.x,382753,15,descr:          Karlsruhe Institute of Technology (KIT),3
2017-07-08,789,134.158.132.x,366557,2,descr:          Conservatoire National Superieur de Musique de Lyon,27
2017-07-08,21320,62.40.106.x,338424,12,descr:          GEANT European Backbone,2
2017-07-08,1749,169.154.197.x,309009,6,descr:              NASA Wallops Flight Facility,8
2017-07-08,17557,111.68.96.x,287136,10545,descr:      Proxy-registered route object,3701

2017-07-09,7660,203.181.249.x,1684229,35,descr:         Proxy-registered route object,10
2017-07-09,4538,166.111.42.x,720503,96650,descr:      PACNET (proxy-registered route object),9070
2017-07-09,786,130.246.176.x,669643,1160,descr:          NET-BUCKSCOLL,255
2017-07-09,6360,132.160.6.x,522284,4806,descr:      University of Hawaii,6
2017-07-09,7774,137.229.87.x,489360,14,descr:         University of Alaska,52
2017-07-09,137,131.154.130.x,354221,3252,descr:          Aggregated GARR routes,85
2017-07-09,17557,111.68.96.x,312156,12440,descr:      Proxy-registered route object,3701
2017-07-09,1749,169.154.197.x,301453,6,descr:              NASA Wallops Flight Facility,8
2017-07-09,21320,62.40.106.x,261840,24,descr:          GEANT European Backbone,2
2017-07-09,70,130.14.250.x,227503,233,descr:         NLM.NIH.GOV maintainer,29

2017-07-10,7660,203.181.249.x,1817754,40,descr:         Proxy-registered route object,10
2017-07-10,7774,137.229.87.x,777755,28,descr:         University of Alaska,52
2017-07-10,4538,166.111.42.x,748835,193300,descr:      PACNET (proxy-registered route object),9070
2017-07-10,786,130.246.176.x,584125,1277,descr:          NET-BUCKSCOLL,255
2017-07-10,292,198.129.77.x,579880,8,descr:      PNL-ARM,12
2017-07-10,6360,132.160.6.x,551848,6962,descr:      University of Hawaii,6
2017-07-10,137,131.154.130.x,514150,5665,descr:          Aggregated GARR routes,85
2017-07-10,17557,111.68.96.x,319914,14335,descr:      Proxy-registered route object,3701
2017-07-10,1749,169.154.197.x,301730,6,descr:              NASA Wallops Flight Facility,8
2017-07-10,21320,62.40.106.x,227225,36,descr:          GEANT European Backbone,2

2017-07-11,7660,203.181.249.x,1826304,45,descr:         Proxy-registered route object,10
2017-07-11,134111,150.229.194.x,1398960,32,descr:      iVEC / CSIRO WA,11
2017-07-11,297,198.119.165.x,843152,0,descr:         University of Miami Department of Electrical and Computer Engineering,64
2017-07-11,137,131.154.130.x,659428,8078,descr:          Aggregated GARR routes,85
2017-07-11,6360,132.160.6.x,611599,9118,descr:      University of Hawaii,6
2017-07-11,786,130.246.176.x,563878,1394,descr:          NET-BUCKSCOLL,255
2017-07-11,292,198.129.77.x,511557,16,descr:      PNL-ARM,12
2017-07-11,160,192.170.230.x,411206,10,descr:      University of Chicago,4
2017-07-11,1749,169.154.197.x,297189,6,descr:              NASA Wallops Flight Facility,8
2017-07-11,4657,203.30.39.x,199529,1822,descr:         CyberWay Pte Ltd,1334

2017-07-12,1251,200.136.80.x,2003396,87,descr:      ANSP,101
2017-07-12,20080,190.103.184.x,1799633,42,descr:      AMPATH,15
2017-07-12,1749,169.154.197.x,531923,6,descr:              NASA Wallops Flight Facility,8
2017-07-12,714,17.253.13.x,382778,53670,descr:      Apple,881
2017-07-12,7660,203.181.249.x,369542,50,descr:         Proxy-registered route object,10
2017-07-12,2648,140.172.5.x,342650,0,descr:      National Institute of Standards and Technology (NIST),25
2017-07-12,28571,143.107.57.x,335891,46,descr:      Terremark-Proxy for FIU,43
2017-07-12,513,128.142.209.x,323635,38,"descr:          CERN, European Organization for Nuclear Research",22
2017-07-12,549,128.100.89.x,304761,0,descr:      ONET,443
2017-07-12,134111,150.229.194.x,297861,64,descr:      iVEC / CSIRO WA,11

2017-07-13,1251,200.136.80.x,2041697,174,descr:      ANSP,101
2017-07-13,20080,190.103.184.x,1302278,84,descr:      AMPATH,15
2017-07-13,6406,129.57.199.x,1066671,0,descr:      CEBAF,2
2017-07-13,789,193.48.99.x,831454,2,descr:          Conservatoire National Superieur de Musique de Lyon,27
2017-07-13,7660,203.181.249.x,659771,55,descr:         Proxy-registered route object,10
2017-07-13,2715,152.84.71.x,482483,171,descr:      Rede Rio,46
2017-07-13,291,198.124.238.x,411244,0,descr:              University of Wisconsin,11
2017-07-13,58069,192.108.68.x,281636,15,descr:          Karlsruhe Institute of Technology (KIT),3
2017-07-13,4511,131.94.105.x,281200,24,descr:      University of Miami (UMIA-Z),48
2017-07-13,1749,169.154.197.x,260933,6,descr:              NASA Wallops Flight Facility,8

2017-07-14,32,171.67.205.x,4259702,4,descr:      AS32 proxy-registered route by Cogent,2
2017-07-14,7660,203.181.249.x,1431677,60,descr:         Proxy-registered route object,10
2017-07-14,6406,129.57.199.x,835938,0,descr:      CEBAF,2
2017-07-14,1251,200.136.80.x,780179,261,descr:      ANSP,101
2017-07-14,10881,200.236.31.x,604443,10,descr:      Terremark-Proxy for FIU,6
2017-07-14,20080,190.103.184.x,558160,126,descr:      AMPATH,15
2017-07-14,6360,128.171.73.x,471729,11274,descr:      University of Hawaii,6
2017-07-14,58069,192.108.68.x,366610,15,descr:          Karlsruhe Institute of Technology (KIT),3
2017-07-14,1749,169.154.197.x,290656,6,descr:              NASA Wallops Flight Facility,8
2017-07-14,70,130.14.250.x,283057,466,descr:         NLM.NIH.GOV maintainer,29

2017-07-15,32,171.67.205.x,7689523,8,descr:      AS32 proxy-registered route by Cogent,2
2017-07-15,7660,203.181.249.x,2502115,65,descr:         Proxy-registered route object,10
2017-07-15,6360,132.160.6.x,553530,13430,descr:      University of Hawaii,6
2017-07-15,70,130.14.29.x,512000,699,descr:         NLM.NIH.GOV maintainer,29
2017-07-15,292,198.129.254.x,392857,24,descr:      PNL-ARM,12
2017-07-15,6262,152.83.97.x,353495,248,descr:         CSIRO,87
2017-07-15,1749,169.154.197.x,300814,6,descr:              NASA Wallops Flight Facility,8
2017-07-15,17054,128.2.57.x,195344,1755,descr:      Verio Ohio,446
2017-07-15,26677,199.241.163.x,181888,0,descr:      AS26677 proxy-registered route by Cogent,99
2017-07-15,4657,203.30.39.x,151612,3644,descr:         CyberWay Pte Ltd,1334

2017-07-16,6406,129.57.199.x,2836128,0,descr:      CEBAF,2
2017-07-16,20080,190.103.184.x,2738142,168,descr:      AMPATH,15
2017-07-16,1251,200.136.80.x,1908270,348,descr:      ANSP,101
2017-07-16,7660,203.181.249.x,1298519,70,descr:         Proxy-registered route object,10
2017-07-16,4511,131.94.174.x,1009777,45,descr:      University of Miami (UMIA-Z),48
2017-07-16,11096,128.227.253.x,717030,88,descr:      FLR: Northwest Regional Data Center,174
2017-07-16,32,171.67.205.x,682223,12,descr:      AS32 proxy-registered route by Cogent,2
2017-07-16,1749,169.154.197.x,476802,6,descr:              NASA Wallops Flight Facility,8
2017-07-16,291,198.124.238.x,440405,0,descr:              University of Wisconsin,11
2017-07-16,6360,128.171.73.x,361588,15586,descr:      University of Hawaii,6

2017-07-17,20080,190.103.184.x,1506196,210,descr:      AMPATH,15
2017-07-17,32,171.67.205.x,1474044,16,descr:      AS32 proxy-registered route by Cogent,2
2017-07-17,1251,200.136.80.x,1349233,435,descr:      ANSP,101
2017-07-17,7660,203.181.249.x,835665,75,descr:         Proxy-registered route object,10
2017-07-17,4511,131.94.110.x,548361,69,descr:      University of Miami (UMIA-Z),48
2017-07-17,291,198.124.238.x,351383,0,descr:              University of Wisconsin,11
2017-07-17,1749,169.154.197.x,317277,6,descr:              NASA Wallops Flight Facility,8
2017-07-17,292,198.129.254.x,254804,32,descr:      PNL-ARM,12
2017-07-17,55,128.91.91.x,233864,98,"descr:      Comcast Cable Communications, Inc.",6
2017-07-17,70,130.14.29.x,227041,932,descr:         NLM.NIH.GOV maintainer,29

2017-07-18,17557,111.68.96.x,2665538,16230,descr:      Proxy-registered route object,3702
2017-07-18,7660,203.181.249.x,2256081,80,descr:         Proxy-registered route object,10
2017-07-18,1251,200.136.80.x,999799,522,descr:      ANSP,101
2017-07-18,20080,190.103.184.x,789952,252,descr:      AMPATH,15
2017-07-18,6360,132.160.6.x,646473,17742,descr:      University of Hawaii,6
2017-07-18,73,128.208.8.x,453169,77,descr:         UW-SEA,11
2017-07-18,1749,169.154.197.x,381311,6,descr:              NASA Wallops Flight Facility,8
2017-07-18,292,198.129.254.x,379627,40,descr:      PNL-ARM,12
2017-07-18,2500,203.178.142.x,296073,41,descr:      WIDE Project Aggregate for Customer Prefixes,36
2017-07-18,201773,137.205.52.x,265948,0,descr:          Warwick University,2

2017-07-19,1251,200.136.80.x,4523023,609,descr:      ANSP,101
2017-07-19,20080,190.103.184.x,1125336,294,descr:      AMPATH,15
2017-07-19,17557,111.68.96.x,1004430,18125,descr:      Proxy-registered route object,3702
2017-07-19,7660,203.181.249.x,697169,85,descr:         Proxy-registered route object,10
2017-07-19,3152,131.225.205.x,539406,0,descr:      Fermi National Accelerator Lab,5
2017-07-19,6406,129.57.199.x,456496,0,descr:      CEBAF,2
2017-07-19,6360,132.160.6.x,313291,19898,descr:      University of Hawaii,6
2017-07-19,10881,200.236.31.x,308277,20,descr:      Terremark-Proxy for FIU,6
2017-07-19,291,198.124.238.x,299099,0,descr:              University of Wisconsin,11
2017-07-19,6453,96.16.98.x,282955,4557,descr:         Teleglobe Inc.,212

2017-07-20,1251,200.136.80.x,3734588,1959,descr:      ANSP,101
2017-07-20,20080,190.103.184.x,1462571,369,descr:      AMPATH,15
2017-07-20,7660,203.181.249.x,931463,119,descr:         Proxy-registered route object,10
2017-07-20,291,198.124.238.x,640585,424,descr:              University of Wisconsin,11
2017-07-20,3152,131.225.205.x,577066,146,descr:      Fermi National Accelerator Lab,5
2017-07-20,19905,69.196.252.x,527291,6420,descr:      NeuStar 156.154.161.0/24,6958
2017-07-20,17557,111.68.96.x,499348,100559,descr:      Proxy-registered route object,3702
2017-07-20,10881,200.236.31.x,364215,58,descr:      Terremark-Proxy for FIU,6
2017-07-20,1749,169.154.197.x,262505,132,descr:              NASA Wallops Flight Facility,8
2017-07-20,70,130.14.250.x,207196,1588,descr:         NLM.NIH.GOV maintainer,29

2017-07-21,7660,203.181.249.x,2194342,136,descr:         Proxy-registered route object,10
2017-07-21,20080,190.103.184.x,1507399,406,descr:      AMPATH,15
2017-07-21,1251,200.136.80.x,1493207,2634,descr:      ANSP,101
2017-07-21,1749,169.154.197.x,568300,195,descr:              NASA Wallops Flight Facility,8
2017-07-21,26677,199.241.162.x,512630,104,descr:      AS26677 proxy-registered route by Cogent,99
2017-07-21,297,198.119.165.x,490430,234,descr:         University of Miami Department of Electrical and Computer Engineering,64
2017-07-21,2500,203.178.142.x,449617,84,descr:      WIDE Project Aggregate for Customer Prefixes,36
2017-07-21,6360,132.160.6.x,449380,20673,descr:      University of Hawaii,6
2017-07-21,292,198.129.254.x,432088,112,descr:      PNL-ARM,12
2017-07-21,291,198.124.238.x,349363,636,descr:              University of Wisconsin,11

2017-07-22,7660,203.181.249.x,1546778,153,descr:         Proxy-registered route object,10
2017-07-22,73,128.208.8.x,370625,133,descr:         UW-SEA,11
2017-07-22,2500,203.178.142.x,298190,127,descr:      WIDE Project Aggregate for Customer Prefixes,36
2017-07-22,6360,132.160.6.x,295397,21448,descr:      University of Hawaii,6
2017-07-22,1749,169.154.197.x,289762,258,descr:              NASA Wallops Flight Facility,8
2017-07-22,203819,131.176.236.x,176074,40,descr:          EO Network,4
2017-07-22,292,198.129.254.x,144821,148,descr:      PNL-ARM,12
2017-07-22,32,171.64.68.x,132847,44,descr:      AS32 proxy-registered route by Cogent,2
2017-07-22,4657,203.30.39.x,104286,9605,descr:         CyberWay Pte Ltd,1334
2017-07-22,21320,62.40.106.x,99123,59,descr:          GEANT European Backbone,2

2017-07-23,20080,190.103.184.x,2625893,443,descr:      AMPATH,15
2017-07-23,7660,203.181.249.x,1382410,170,descr:         Proxy-registered route object,10
2017-07-23,1251,200.136.80.x,1326336,3309,descr:      ANSP,101
2017-07-23,10881,200.236.31.x,664553,96,descr:      Terremark-Proxy for FIU,6
2017-07-23,58069,192.108.47.x,531515,45,descr:          Karlsruhe Institute of Technology (KIT),3
2017-07-23,1749,169.154.197.x,494965,321,descr:              NASA Wallops Flight Facility,8
2017-07-23,291,198.124.238.x,429029,848,descr:              University of Wisconsin,11
2017-07-23,2500,203.178.142.x,352655,170,descr:      WIDE Project Aggregate for Customer Prefixes,36
2017-07-23,680,134.171.169.x,320239,4140,descr:          FHAC-LAN,443
2017-07-23,2715,152.84.101.x,285951,611,descr:      Rede Rio,46

2017-07-24,1251,200.136.80.x,3201391,3984,descr:      ANSP,101
2017-07-24,20080,190.103.184.x,1860447,480,descr:      AMPATH,15
2017-07-24,33321,128.220.233.x,1493401,198,descr:         Balticore-from Cogent,85
2017-07-24,7660,203.181.249.x,948162,187,descr:         Proxy-registered route object,10
2017-07-24,1749,169.154.197.x,426262,384,descr:              NASA Wallops Flight Facility,8
2017-07-24,291,198.124.238.x,395599,1060,descr:              University of Wisconsin,11
2017-07-24,6360,128.171.73.x,314127,22223,descr:      University of Hawaii,6
2017-07-24,292,198.129.254.x,296025,184,descr:      PNL-ARM,12
2017-07-24,2715,152.84.101.x,243629,1051,descr:      Rede Rio,46
2017-07-24,10881,200.236.31.x,240535,134,descr:      Terremark-Proxy for FIU,6

2017-07-25,1251,200.136.80.x,3730572,42726,descr:      ANSP,101
2017-07-25,20080,190.103.184.x,1499399,741,descr:      AMPATH,15
2017-07-25,7660,203.181.249.x,725197,394,descr:         Proxy-registered route object,10
2017-07-25,33321,128.220.233.x,606169,649,descr:         Balticore-from Cogent,85
2017-07-25,137,131.154.130.x,556548,10685,descr:          Aggregated GARR routes,85
2017-07-25,291,198.124.238.x,279576,1687,descr:              University of Wisconsin,11
2017-07-25,292,198.129.254.x,246623,289,descr:      PNL-ARM,12
2017-07-25,40387,72.36.126.x,238178,20,descr:      University of Illinois at Urbana-Champaign,1
2017-07-25,160,192.170.227.x,232959,427,descr:      University of Chicago,4
2017-07-25,680,136.172.30.x,229513,20074,descr:          FHAC-LAN,445

2017-07-26,137,131.154.130.x,2747720,18079,descr:          Aggregated GARR routes,85
2017-07-26,1251,200.136.80.x,1925018,58900,descr:      ANSP,101
2017-07-26,20080,190.103.184.x,730881,861,descr:      AMPATH,15
2017-07-26,7660,203.181.249.x,482417,460,descr:         Proxy-registered route object,10
2017-07-26,2875,159.93.230.x,258729,4,descr:          HEP-CIS,1
2017-07-26,70,130.14.250.x,223149,1634,descr:         NLM.NIH.GOV maintainer,29
2017-07-26,1749,169.154.197.x,212308,495,descr:              NASA Wallops Flight Facility,8
2017-07-26,6360,132.160.6.x,210746,24075,descr:      University of Hawaii,6
2017-07-26,10881,200.236.31.x,206728,305,descr:      Terremark-Proxy for FIU,6
2017-07-26,291,198.124.238.x,201860,1807,descr:              University of Wisconsin,11

2017-07-27,1251,200.136.80.x,2047776,76394,descr:      ANSP,101
2017-07-27,20080,190.103.184.x,1612951,1109,descr:      AMPATH,15
2017-07-27,7660,203.181.249.x,394846,579,descr:         Proxy-registered route object,10
2017-07-27,291,198.124.238.x,370178,2083,descr:              University of Wisconsin,11
2017-07-27,2715,152.84.101.x,329077,2906,descr:      Rede Rio,46
2017-07-27,194,128.117.140.x,311034,40,descr:      Boulder County Government,10
2017-07-27,19226,139.229.132.x,304886,27,descr:      Terremark-Proxy for FIU,1
2017-07-27,10881,200.236.31.x,299237,527,descr:      Terremark-Proxy for FIU,6
2017-07-27,292,198.129.254.x,296339,301,descr:      PNL-ARM,12
2017-07-27,714,17.253.13.x,284837,93682,descr:      Apple,881

2017-07-28,1251,200.136.80.x,1710966,79648,descr:      ANSP,101
2017-07-28,4511,131.94.105.x,828429,516,descr:      University of Miami (UMIA-Z),48
2017-07-28,32,171.66.236.x,765710,75,descr:      AS32 proxy-registered route by Cogent,2
2017-07-28,20080,190.103.184.x,723093,1270,descr:      AMPATH,15
2017-07-28,291,198.124.238.x,702573,2147,descr:              University of Wisconsin,11
2017-07-28,28571,143.107.57.x,494400,1545,descr:      Terremark-Proxy for FIU,43
2017-07-28,292,198.129.77.x,428862,315,descr:      PNL-ARM,12
2017-07-28,7660,203.181.249.x,350445,636,descr:         Proxy-registered route object,10
2017-07-28,58069,192.108.68.x,323317,111,descr:          Karlsruhe Institute of Technology (KIT),3
2017-07-28,297,198.118.248.x,319729,585,descr:         University of Miami Department of Electrical and Computer Engineering,64

2017-07-29,1251,200.136.80.x,3510099,88557,descr:      ANSP,101
2017-07-29,58069,192.108.68.x,887718,126,descr:          Karlsruhe Institute of Technology (KIT),3
2017-07-29,20080,190.103.184.x,798874,1373,descr:      AMPATH,15
2017-07-29,36459,192.30.253.x,545364,30,descr:      GitHub Inc.,14
2017-07-29,19226,139.229.132.x,488061,47,descr:      Terremark-Proxy for FIU,1
2017-07-29,1749,169.154.197.x,403174,507,descr:              NASA Wallops Flight Facility,8
2017-07-29,7660,203.181.249.x,373533,658,descr:         Proxy-registered route object,10
2017-07-29,680,134.171.169.x,335806,22808,descr:          FHAC-LAN,444
2017-07-29,291,198.124.238.x,313631,2187,descr:              University of Wisconsin,11
2017-07-29,292,198.129.254.x,253667,325,descr:      PNL-ARM,12

2017-07-30,1251,200.136.80.x,1969300,89881,descr:      ANSP,101
2017-07-30,786,130.246.176.x,1577094,72343,descr:          NET-BUCKSCOLL,255
2017-07-30,2936,128.55.160.x,839393,19,descr:      National Energy Research Scientific Computing Center (NERSC),3
2017-07-30,20080,190.103.184.x,465796,1458,descr:      AMPATH,15
2017-07-30,58069,192.108.68.x,455157,1347,descr:          Karlsruhe Institute of Technology (KIT),3
2017-07-30,789,193.48.99.x,428199,45,descr:          Conservatoire National Superieur de Musique de Lyon,27
2017-07-30,36459,192.30.253.x,410339,75,descr:      GitHub Inc.,14
2017-07-30,7660,203.181.249.x,337720,694,descr:         Proxy-registered route object,10
2017-07-30,137,131.154.130.x,331389,20733,descr:          Aggregated GARR routes,85
2017-07-30,10881,200.236.31.x,255502,543,descr:      Terremark-Proxy for FIU,6

2017-08-01,17,128.211.143.x,2961214,312,descr:      Purdue University North Central,11
2017-08-01,1251,200.136.80.x,1079301,103297,descr:      ANSP,101
2017-08-01,20080,190.103.184.x,702230,1499,descr:      AMPATH,15
2017-08-01,137,131.154.130.x,674795,23491,descr:          Aggregated GARR routes,85
2017-08-01,789,193.48.99.x,421682,174,descr:          Conservatoire National Superieur de Musique de Lyon,27
2017-08-01,7660,203.181.249.x,382132,756,descr:         Proxy-registered route object,10
2017-08-01,766,192.101.161.x,298362,437,descr:          UPM,38
2017-08-01,7029,129.93.239.x,204090,15260,descr:      Proxy-registered route object,6644
2017-08-01,291,198.124.238.x,193932,2337,descr:              University of Wisconsin,11
2017-08-01,6360,132.160.6.x,171643,24708,descr:      University of Hawaii,6

2016-01-30,1251,200.136.80.x,2129470,109898,descr:      ANSP,101
2016-01-30,3,18.12.1.x,1391626,2686,descr:         Massachusetts Institute of Technology,237
2016-01-30,7029,129.93.239.x,891995,29815,descr:      Proxy-registered route object,6644
2016-01-30,17,128.211.143.x,788851,374,descr:      Purdue University North Central,11
2016-01-30,59,144.92.180.x,721587,1052,descr:         Proxy-registered route object,9
2016-01-30,20080,190.103.184.x,559747,1519,descr:      AMPATH,15
2016-01-30,2875,159.93.230.x,427608,26,descr:          HEP-CIS,1
2016-01-30,7660,203.181.249.x,366025,787,descr:         Proxy-registered route object,10
2016-01-30,137,131.154.130.x,344899,28932,descr:          Aggregated GARR routes,85
2016-01-30,5786,136.145.164.x,342192,1535,descr:      COLUMBUS NETWORKS TRANSIT CUSTOMERS,184

2017-08-01,1251,200.136.80.x,2271818,116633,descr:      ANSP,101
2017-08-01,3,18.12.1.x,1420207,5151,descr:         Massachusetts Institute of Technology,237
2017-08-01,7029,129.93.239.x,918232,44291,descr:      Proxy-registered route object,6644
2017-08-01,59,144.92.180.x,753431,1100,descr:         Proxy-registered route object,9
2017-08-01,2875,159.93.230.x,715594,46,descr:          HEP-CIS,1
2017-08-01,20080,190.103.184.x,610046,1547,descr:      AMPATH,15
2017-08-01,7660,203.181.249.x,458368,818,descr:         Proxy-registered route object,10
2017-08-01,17,128.211.143.x,451419,436,descr:      Purdue University North Central,11
2017-08-01,11096,128.227.221.x,329754,370,descr:      FLR: Northwest Regional Data Center,174
2017-08-01,5786,136.145.164.x,300180,3456,descr:      COLUMBUS NETWORKS TRANSIT CUSTOMERS,184

2017-08-02,1251,200.136.80.x,1773284,126490,descr:      ANSP,101
2017-08-02,2875,159.93.230.x,1436856,341,descr:          HEP-CIS,1
2017-08-02,7029,129.93.239.x,1297681,83989,descr:      Proxy-registered route object,6645
2017-08-02,59,144.92.180.x,916269,1164,descr:         Proxy-registered route object,9
2017-08-02,3,18.12.1.x,895350,12892,descr:         Massachusetts Institute of Technology,237
2017-08-02,20080,190.103.184.x,694103,1713,descr:      AMPATH,15
2017-08-02,7660,203.181.249.x,534290,900,descr:         Proxy-registered route object,10
2017-08-02,17,128.211.143.x,454550,520,descr:      Purdue University North Central,11
2017-08-02,2936,128.55.160.x,393313,23,descr:      National Energy Research Scientific Computing Center (NERSC),3
2017-08-02,137,131.154.130.x,229883,34673,descr:          Aggregated GARR routes,85

2017-08-03,1251,200.136.80.x,2679213,128037,descr:      ANSP,101
2017-08-03,17,128.211.143.x,1447084,1693,descr:      Purdue University North Central,11
2017-08-03,20080,190.103.184.x,1150642,1770,descr:      AMPATH,15
2017-08-03,59,144.92.180.x,598967,1188,descr:         Proxy-registered route object,9
2017-08-03,1749,169.154.197.x,334545,534,descr:              NASA Wallops Flight Facility,8
2017-08-03,7660,203.181.249.x,332905,965,descr:         Proxy-registered route object,10
2017-08-03,291,198.124.238.x,282096,2428,descr:              University of Wisconsin,11
2017-08-03,2611,193.58.172.x,276706,1421,descr:          BELNET,29
2017-08-03,19226,139.229.132.x,276179,57,descr:      Terremark-Proxy for FIU,1
2017-08-03,160,192.170.227.x,274587,450,descr:      University of Chicago,4

2017-08-04,1251,200.136.80.x,2707525,156806,descr:      ANSP,101
2017-08-04,2936,128.55.160.x,2005821,25,descr:      National Energy Research Scientific Computing Center (NERSC),3
2017-08-04,20080,190.103.184.x,845382,1807,descr:      AMPATH,15
2017-08-04,3671,134.79.103.x,581807,8,descr:         SU-SLAC,3
2017-08-04,7660,203.181.249.x,423967,1014,descr:         Proxy-registered route object,10
2017-08-04,2875,159.93.230.x,263862,350,descr:          HEP-CIS,1
2017-08-04,291,198.124.238.x,244459,3165,descr:              University of Wisconsin,11
2017-08-04,20940,23.74.2.x,240626,62835,descr:      PACNET (proxy-registered route object),4546
2017-08-04,19226,139.229.132.x,200364,57,descr:      Terremark-Proxy for FIU,1
2017-08-04,3,128.52.129.x,168152,15903,descr:         Massachusetts Institute of Technology,237

2017-08-05,2936,128.55.205.x,2470207,30,descr:      National Energy Research Scientific Computing Center (NERSC),3
2017-08-05,3671,134.79.103.x,2079390,23,descr:         SU-SLAC,3
2017-08-05,3314,148.6.8.x,1758153,12,descr:          KFKI-NET,1
2017-08-05,1251,200.136.80.x,1651514,172482,descr:      ANSP,101
2017-08-05,786,130.246.176.x,875256,73706,descr:          NET-BUCKSCOLL,255
2017-08-05,7660,203.181.249.x,447596,1051,descr:         Proxy-registered route object,10
2017-08-05,137,90.147.168.x,432612,39806,descr:          Aggregated GARR routes,85
2017-08-05,20080,190.103.184.x,313563,1897,descr:      AMPATH,15
2017-08-05,58069,192.108.68.x,307183,1374,descr:          Karlsruhe Institute of Technology (KIT),3
2017-08-05,1754,131.169.192.x,288774,0,descr:          ZEHPNET,4

2017-08-06,3671,134.79.103.x,4722546,51,descr:         SU-SLAC,3
2017-08-06,2936,128.55.205.x,2777186,37,descr:      National Energy Research Scientific Computing Center (NERSC),3
2017-08-06,1251,200.136.80.x,2460656,173881,descr:      ANSP,101
2017-08-06,4511,131.94.174.x,1005800,671,descr:      University of Miami (UMIA-Z),48
2017-08-06,789,134.158.208.x,945972,200,descr:          Conservatoire National Superieur de Musique de Lyon,27
2017-08-06,20080,190.103.184.x,810511,2088,descr:      AMPATH,15
2017-08-06,1754,131.169.192.x,582839,30,descr:          ZEHPNET,4
2017-08-06,58069,192.108.68.x,537285,1392,descr:          Karlsruhe Institute of Technology (KIT),3
2017-08-06,291,198.125.208.x,467755,3217,descr:              University of Wisconsin,11
2017-08-06,7660,203.181.249.x,337858,1076,descr:         Proxy-registered route object,10

2017-08-07,2936,128.55.205.x,11466571,748,descr:      National Energy Research Scientific Computing Center (NERSC),3
2017-08-07,3671,134.79.103.x,6204208,96,descr:         SU-SLAC,3
2017-08-07,1251,200.136.80.x,1379822,174195,descr:      ANSP,101
2017-08-07,291,198.125.208.x,671632,3507,descr:              University of Wisconsin,11
2017-08-07,789,134.158.208.x,568537,208,descr:          Conservatoire National Superieur de Musique de Lyon,27
2017-08-07,7660,203.181.249.x,427517,1114,descr:         Proxy-registered route object,10
2017-08-07,1754,131.169.192.x,393983,45,descr:          ZEHPNET,4
2017-08-07,20080,190.103.184.x,371669,2234,descr:      AMPATH,15
2017-08-07,292,198.129.77.x,367580,353,descr:      PNL-ARM,12
2017-08-07,58069,192.108.68.x,283482,1395,descr:          Karlsruhe Institute of Technology (KIT),3

2017-08-08,1251,200.136.80.x,2695606,175955,descr:      ANSP,101
2017-08-08,291,198.125.208.x,1057603,3913,descr:              University of Wisconsin,11
2017-08-08,2936,128.55.205.x,923085,1463,descr:      National Energy Research Scientific Computing Center (NERSC),3
2017-08-08,20080,190.103.184.x,526328,2418,descr:      AMPATH,15
2017-08-08,32093,129.114.62.x,481293,338,descr:      UT Austin TACC,1
2017-08-08,789,134.158.208.x,467302,211,descr:          Conservatoire National Superieur de Musique de Lyon,27
2017-08-08,7660,203.181.249.x,251573,1200,descr:         Proxy-registered route object,10
2017-08-08,70,130.14.250.x,235041,1870,descr:         NLM.NIH.GOV maintainer,29
2017-08-08,3671,134.79.103.x,220868,162,descr:         SU-SLAC,3
2017-08-08,16,131.243.231.x,207964,14,descr:         LBL-IP-NET1,2

2017-08-09,1251,200.136.80.x,3875604,185576,descr:      ANSP,101
2017-08-09,2936,128.55.205.x,2995814,1480,descr:      National Energy Research Scientific Computing Center (NERSC),3
2017-08-09,3671,134.79.103.x,1423620,215,descr:         SU-SLAC,3
