2017-10-10,128.211.143.x,113843294568448,0,Purdue University  |ASN - 17
2017-10-10,128.142.209.x,89757604708352,0,CERN- European Organization for Nuclear Research  |ASN - 513
2017-10-10,190.103.184.x,88193060765696,0,NOT FOUND IN RADb
2017-10-10,134.79.120.x,84175726226920,0,SU-SLAC  |ASN - 3671
2017-10-10,128.55.205.x,75881023042064,0,National Energy Research Scientific Computing Center (NERSC)  |ASN - 2936
2017-10-10,193.205.76.x,61284260577280,0,GARR routes  |ASN - 137
2017-10-10,18.12.1.x,39951513419776,0,Massachusetts Institute of Technology  |ASN - 3
2017-10-10,131.154.130.x,34958921733632,0,INFNET1 - INFN CNAF  |ASN - 137
2017-10-10,159.93.225.x,26890637869056,0,HEP-CIS  |ASN - 2875

2017-10-11,128.117.140.x,240837848956928,0,NOT FOUND IN RADb
2017-10-11,200.136.80.x,215254748413952,0,NOT FOUND IN RADb
2017-10-11,192.170.227.x,185655594819672,0,NOT FOUND IN RADb
2017-10-11,128.117.181.x,119842183051144,0,NOT FOUND IN RADb
2017-10-11,17.253.27.x,108259178176512,0,NOT FOUND IN RADb
2017-10-11,140.172.138.x,95137895186432,0,NOT FOUND IN RADb
2017-10-11,128.142.209.x,89112335613952,0,NOT FOUND IN RADb
2017-10-11,190.103.184.x,71935401984000,0,NOT FOUND IN RADb
2017-10-11,141.108.36.x,53604342890496,0,NOT FOUND IN RADb
2017-10-11,131.154.130.x,42298043887808,0,NOT FOUND IN RADb

2017-10-11,128.117.140.x,21260032966656,0,National Center for Atmospheric Research  |ASN - 194
2017-10-11,128.117.181.x,13384389561096,0,National Center for Atmospheric Research  |ASN - 194
2017-10-11,146.88.1.x,6138674937856,0,NRAO via NMT (AS 17153)  |ASN - 17153
2017-10-11,192.170.227.x,5401047138304,0,University of Chicago  |ASN - 160
2017-10-11,193.205.76.x,5311217008640,0,GARR routes  |ASN - 137
2017-10-11,17.253.27.x,5198631444480,0,Apple  |ASN - 714
2017-10-11,140.172.138.x,4589084155904,0,National Oceanic and Atmospheric Administration (NOAA)  |ASN - 2648
2017-10-11,131.154.130.x,4588143050752,0,INFNET1 - INFN CNAF  |ASN - 137
2017-10-11,200.136.80.x,3537743118336,0,ANSP  |ASN - 1251
2017-10-11,128.55.205.x,2642175911656,0,National Energy Research Scientific Computing Center (NERSC)  |ASN - 2936

2017-10-14,128.117.140.x,190448910008320,0,NOT FOUND IN RADb
2017-10-14,200.136.80.x,131496237039616,0,NOT FOUND IN RADb
2017-10-14,192.170.227.x,111140846473272,0,NOT FOUND IN RADb
2017-10-14,128.142.209.x,108710813460296,0,NOT FOUND IN RADb
2017-10-14,159.93.230.x,83682311077888,0,NOT FOUND IN RADb
2017-10-14,134.79.103.x,77209792282984,0,NOT FOUND IN RADb
2017-10-14,17.253.27.x,75683845709824,0,NOT FOUND IN RADb
2017-10-14,131.154.130.x,74388444126120,0,NOT FOUND IN RADb
2017-10-14,128.211.143.x,70446698790912,0,NOT FOUND IN RADb
2017-10-14,140.172.138.x,69386161799168,0,NOT FOUND IN RADb

